OAF_angry/mp3/OAF_mess_angry.mp3, "say the word mess"
OAF_angry/mp3/OAF_met_angry.mp3, "say the word met"
OAF_angry/mp3/OAF_mill_angry.mp3, "say the word mill"
OAF_angry/mp3/OAF_mob_angry.mp3, "say the word mob"
OAF_angry/mp3/OAF_mode_angry.mp3, "say the word mode"
OAF_angry/mp3/OAF_mood_angry.mp3, "say the word mood"
OAF_angry/mp3/OAF_moon_angry.mp3, "say the word moon"
OAF_angry/mp3/OAF_mop_angry.mp3, "say the word mop"
OAF_angry/mp3/OAF_mouse_angry.mp3, "say the word mouse"
OAF_angry/mp3/OAF_nag_angry.mp3, "say the word nag"
OAF_angry/mp3/OAF_name_angry.mp3, "say the word name"
OAF_angry/mp3/OAF_near_angry.mp3, "say the word near"
OAF_angry/mp3/OAF_neat_angry.mp3, "say the word neat"
OAF_angry/mp3/OAF_nice_angry.mp3, "say the word nice"
OAF_angry/mp3/OAF_note_angry.mp3, "say the word note"
OAF_angry/mp3/OAF_numb_angry.mp3, "say the word numb"
OAF_angry/mp3/OAF_pad_angry.mp3, "say the word pad"
OAF_angry/mp3/OAF_page_angry.mp3, "say the word page"
OAF_angry/mp3/OAF_pain_angry.mp3, "say the word pain"
OAF_angry/mp3/OAF_pass_angry.mp3, "say the word pass"
OAF_angry/mp3/OAF_pearl_angry.mp3, "say the word pearl"
OAF_angry/mp3/OAF_peg_angry.mp3, "say the word peg"
OAF_angry/mp3/OAF_perch_angry.mp3, "say the word perch"
OAF_angry/mp3/OAF_phone_angry.mp3, "say the word phone"
OAF_angry/mp3/OAF_pick_angry.mp3, "say the word pick"
OAF_angry/mp3/OAF_pike_angry.mp3, "say the word pike"
OAF_angry/mp3/OAF_pole_angry.mp3, "say the word pole"
OAF_angry/mp3/OAF_pool_angry.mp3, "say the word pool"
OAF_angry/mp3/OAF_puff_angry.mp3, "say the word puff"
OAF_angry/mp3/OAF_rag_angry.mp3, "say the word rag"
OAF_angry/mp3/OAF_raid_angry.mp3, "say the word raid"
OAF_angry/mp3/OAF_rain_angry.mp3, "say the word rain"
OAF_angry/mp3/OAF_raise_angry.mp3, "say the word raise"
OAF_angry/mp3/OAF_rat_angry.mp3, "say the word rat"
OAF_angry/mp3/OAF_reach_angry.mp3, "say the word reach"
OAF_angry/mp3/OAF_read_angry.mp3, "say the word read"
OAF_angry/mp3/OAF_red_angry.mp3, "say the word red"
OAF_angry/mp3/OAF_ring_angry.mp3, "say the word ring"
OAF_angry/mp3/OAF_ripe_angry.mp3, "say the word ripe"
OAF_angry/mp3/OAF_road_angry.mp3, "say the word road"
OAF_angry/mp3/OAF_room_angry.mp3, "say the word room"
OAF_angry/mp3/OAF_rose_angry.mp3, "say the word rose"
OAF_angry/mp3/OAF_rot_angry.mp3, "say the word rot"
OAF_angry/mp3/OAF_rough_angry.mp3, "say the word rough"
OAF_angry/mp3/OAF_rush_angry.mp3, "say the word rush"
OAF_angry/mp3/OAF_said_angry.mp3, "say the word said"
OAF_angry/mp3/OAF_sail_angry.mp3, "say the word sail"
OAF_angry/mp3/OAF_search_angry.mp3, "say the word search"
OAF_angry/mp3/OAF_seize_angry.mp3, "say the word seize"
OAF_angry/mp3/OAF_sell_angry.mp3, "say the word sell"
OAF_angry/mp3/OAF_shack_angry.mp3, "say the word shack"
OAF_angry/mp3/OAF_shall_angry.mp3, "say the word shall"
OAF_angry/mp3/OAF_shawl_angry.mp3, "say the word shawl"
OAF_angry/mp3/OAF_sheep_angry.mp3, "say the word sheep"
OAF_angry/mp3/OAF_shirt_angry.mp3, "say the word shirt"
OAF_angry/mp3/OAF_should_angry.mp3, "say the word should"
OAF_angry/mp3/OAF_shout_angry.mp3, "say the word shout"
OAF_angry/mp3/OAF_size_angry.mp3, "say the word size"
OAF_angry/mp3/OAF_soap_angry.mp3, "say the word soap"
OAF_angry/mp3/OAF_soup_angry.mp3, "say the word soup"
OAF_angry/mp3/OAF_sour_angry.mp3, "say the word sour"
OAF_angry/mp3/OAF_south_angry.mp3, "say the word south"
OAF_angry/mp3/OAF_sub_angry.mp3, "say the word sub"
OAF_angry/mp3/OAF_such_angry.mp3, "say the word such"
OAF_angry/mp3/OAF_sure_angry.mp3, "say the word sure"
OAF_angry/mp3/OAF_take_angry.mp3, "say the word take"
OAF_angry/mp3/OAF_talk_angry.mp3, "say the word talk"
OAF_angry/mp3/OAF_tape_angry.mp3, "say the word tape"
OAF_angry/mp3/OAF_team_angry.mp3, "say the word team"
OAF_angry/mp3/OAF_tell_angry.mp3, "say the word tell"
OAF_angry/mp3/OAF_thin_angry.mp3, "say the word thin"
OAF_angry/mp3/OAF_third_angry.mp3, "say the word third"
OAF_angry/mp3/OAF_thought_angry.mp3, "say the word thought"
OAF_angry/mp3/OAF_thumb_angry.mp3, "say the word thumb"
OAF_angry/mp3/OAF_time_angry.mp3, "say the word time"
OAF_angry/mp3/OAF_tip_angry.mp3, "say the word tip"
OAF_angry/mp3/OAF_tire_angry.mp3, "say the word tire"
OAF_angry/mp3/OAF_ton_angry.mp3, "say the word ton"
OAF_angry/mp3/OAF_tool_angry.mp3, "say the word tool"
OAF_angry/mp3/OAF_tough_angry.mp3, "say the word tough"
OAF_angry/mp3/OAF_turn_angry.mp3, "say the word turn"
OAF_angry/mp3/OAF_vine_angry.mp3, "say the word vine"
OAF_angry/mp3/OAF_voice_angry.mp3, "say the word voice"
OAF_angry/mp3/OAF_void_angry.mp3, "say the word void"
OAF_angry/mp3/OAF_vote_angry.mp3, "say the word vote"
OAF_angry/mp3/OAF_wag_angry.mp3, "say the word wag"
OAF_angry/mp3/OAF_walk_angry.mp3, "say the word walk"
OAF_angry/mp3/OAF_wash_angry.mp3, "say the word wash"
OAF_angry/mp3/OAF_week_angry.mp3, "say the word week"
OAF_angry/mp3/OAF_wheat_angry.mp3, "say the word wheat"
OAF_angry/mp3/OAF_when_angry.mp3, "say the word when"
OAF_angry/mp3/OAF_which_angry.mp3, "say the word which"
OAF_angry/mp3/OAF_whip_angry.mp3, "say the word whip"
OAF_angry/mp3/OAF_white_angry.mp3, "say the word white"
OAF_angry/mp3/OAF_wife_angry.mp3, "say the word wife"
OAF_angry/mp3/OAF_wire_angry.mp3, "say the word wire"
OAF_angry/mp3/OAF_witch_angry.mp3, "say the word witch"
OAF_angry/mp3/OAF_yearn_angry.mp3, "say the word yearn"
OAF_angry/mp3/OAF_yes_angry.mp3, "say the word yes"
OAF_angry/mp3/OAF_young_angry.mp3, "say the word young"
OAF_angry/mp3/OAF_youth_angry.mp3, "say the word youth"
OAF_disgust/mp3/OAF_back_disgust.mp3, "say the word back"
OAF_disgust/mp3/OAF_bar_disgust.mp3, "say the word bar"
OAF_disgust/mp3/OAF_base_disgust.mp3, "say the word base"
OAF_disgust/mp3/OAF_bath_disgust.mp3, "say the word bath"
OAF_disgust/mp3/OAF_bean_disgust.mp3, "say the word bean"
OAF_disgust/mp3/OAF_beg_disgust.mp3, "say the word beg"
OAF_disgust/mp3/OAF_bite_disgust.mp3, "say the word bite"
OAF_disgust/mp3/OAF_boat_disgust.mp3, "say the word boat"
OAF_disgust/mp3/OAF_bone_disgust.mp3, "say the word bone"
OAF_disgust/mp3/OAF_book_disgust.mp3, "say the word book"
OAF_disgust/mp3/OAF_bought_disgust.mp3, "say the word bought"
OAF_disgust/mp3/OAF_burn_disgust.mp3, "say the word burn"
OAF_disgust/mp3/OAF_cab_disgust.mp3, "say the word cab"
OAF_disgust/mp3/OAF_calm_disgust.mp3, "say the word calm"
OAF_disgust/mp3/OAF_came_disgust.mp3, "say the word came"
OAF_disgust/mp3/OAF_cause_disgust.mp3, "say the word cause"
OAF_disgust/mp3/OAF_chain_disgust.mp3, "say the word chain"
OAF_disgust/mp3/OAF_chair_disgust.mp3, "say the word chair"
OAF_disgust/mp3/OAF_chalk_disgust.mp3, "say the word chalk"
OAF_disgust/mp3/OAF_chat_disgust.mp3, "say the word chat"
OAF_disgust/mp3/OAF_check_disgust.mp3, "say the word check"
OAF_disgust/mp3/OAF_cheek_disgust.mp3, "say the word cheek"
OAF_disgust/mp3/OAF_chief_disgust.mp3, "say the word chief"
OAF_disgust/mp3/OAF_choice_disgust.mp3, "say the word choice"
OAF_disgust/mp3/OAF_cool_disgust.mp3, "say the word cool"
OAF_disgust/mp3/OAF_dab_disgust.mp3, "say the word dab"
OAF_disgust/mp3/OAF_date_disgust.mp3, "say the word date"
OAF_disgust/mp3/OAF_dead_disgust.mp3, "say the word dead"
OAF_disgust/mp3/OAF_death_disgust.mp3, "say the word death"
OAF_disgust/mp3/OAF_deep_disgust.mp3, "say the word deep"
OAF_disgust/mp3/OAF_dime_disgust.mp3, "say the word dime"
OAF_disgust/mp3/OAF_dip_disgust.mp3, "say the word dip"
OAF_disgust/mp3/OAF_ditch_disgust.mp3, "say the word ditch"
OAF_disgust/mp3/OAF_dodge_disgust.mp3, "say the word dodge"
OAF_disgust/mp3/OAF_dog_disgust.mp3, "say the word dog"
OAF_disgust/mp3/OAF_doll_disgust.mp3, "say the word doll"
OAF_disgust/mp3/OAF_door_disgust.mp3, "say the word door"
OAF_disgust/mp3/OAF_fail_disgust.mp3, "say the word fail"
OAF_disgust/mp3/OAF_fall_disgust.mp3, "say the word fall"
OAF_disgust/mp3/OAF_far_disgust.mp3, "say the word far"
OAF_disgust/mp3/OAF_fat_disgust.mp3, "say the word fat"
OAF_disgust/mp3/OAF_fit_disgust.mp3, "say the word fit"
OAF_disgust/mp3/OAF_five_disgust.mp3, "say the word five"
OAF_disgust/mp3/OAF_food_disgust.mp3, "say the word food"
OAF_disgust/mp3/OAF_gap_disgust.mp3, "say the word gap"
OAF_disgust/mp3/OAF_gas_disgust.mp3, "say the word gas"
OAF_disgust/mp3/OAF_gaze_disgust.mp3, "say the word gaze"
OAF_disgust/mp3/OAF_germ_disgust.mp3, "say the word germ"
OAF_disgust/mp3/OAF_get_disgust.mp3, "say the word get"
OAF_disgust/mp3/OAF_gin_disgust.mp3, "say the word gin"
OAF_disgust/mp3/OAF_goal_disgust.mp3, "say the word goal"
OAF_disgust/mp3/OAF_good_disgust.mp3, "say the word good"
OAF_disgust/mp3/OAF_goose_disgust.mp3, "say the word goose"
OAF_disgust/mp3/OAF_gun_disgust.mp3, "say the word gun"
OAF_disgust/mp3/OAF_half_disgust.mp3, "say the word half"
OAF_disgust/mp3/OAF_hall_disgust.mp3, "say the word hall"
OAF_disgust/mp3/OAF_hash_disgust.mp3, "say the word hash"
OAF_disgust/mp3/OAF_hate_disgust.mp3, "say the word hate"
OAF_disgust/mp3/OAF_have_disgust.mp3, "say the word have"
OAF_disgust/mp3/OAF_haze_disgust.mp3, "say the word haze"
OAF_disgust/mp3/OAF_hire_disgust.mp3, "say the word hire"
OAF_disgust/mp3/OAF_hit_disgust.mp3, "say the word hit"
OAF_disgust/mp3/OAF_hole_disgust.mp3, "say the word hole"
OAF_disgust/mp3/OAF_home_disgust.mp3, "say the word home"
OAF_disgust/mp3/OAF_hurl_disgust.mp3, "say the word hurl"
OAF_disgust/mp3/OAF_hush_disgust.mp3, "say the word hush"
OAF_disgust/mp3/OAF_jail_disgust.mp3, "say the word jail"
OAF_disgust/mp3/OAF_jar_disgust.mp3, "say the word jar"
OAF_disgust/mp3/OAF_join_disgust.mp3, "say the word join"
OAF_disgust/mp3/OAF_judge_disgust.mp3, "say the word judge"
OAF_disgust/mp3/OAF_jug_disgust.mp3, "say the word jug"
OAF_disgust/mp3/OAF_juice_disgust.mp3, "say the word juice"
OAF_disgust/mp3/OAF_keen_disgust.mp3, "say the word keen"
OAF_disgust/mp3/OAF_keep_disgust.mp3, "say the word keep"
OAF_disgust/mp3/OAF_keg_disgust.mp3, "say the word keg"
OAF_disgust/mp3/OAF_kick_disgust.mp3, "say the word kick"
OAF_disgust/mp3/OAF_kill_disgust.mp3, "say the word kill"
OAF_disgust/mp3/OAF_king_disgust.mp3, "say the word king"
OAF_disgust/mp3/OAF_kite_disgust.mp3, "say the word kite"
OAF_disgust/mp3/OAF_knock_disgust.mp3, "say the word knock"
OAF_disgust/mp3/OAF_late_disgust.mp3, "say the word late"
OAF_disgust/mp3/OAF_laud_disgust.mp3, "say the word laud"
OAF_disgust/mp3/OAF_lean_disgust.mp3, "say the word lean"
OAF_disgust/mp3/OAF_learn_disgust.mp3, "say the word learn"
OAF_disgust/mp3/OAF_lease_disgust.mp3, "say the word lease"
OAF_disgust/mp3/OAF_lid_disgust.mp3, "say the word lid"
OAF_disgust/mp3/OAF_life_disgust.mp3, "say the word life"
OAF_disgust/mp3/OAF_limb_disgust.mp3, "say the word limb"
OAF_disgust/mp3/OAF_live_disgust.mp3, "say the word live"
OAF_disgust/mp3/OAF_loaf_disgust.mp3, "say the word loaf"
OAF_disgust/mp3/OAF_long_disgust.mp3, "say the word long"
OAF_disgust/mp3/OAF_lore_disgust.mp3, "say the word lore"
OAF_disgust/mp3/OAF_lose_disgust.mp3, "say the word lose"
OAF_disgust/mp3/OAF_lot_disgust.mp3, "say the word lot"
OAF_disgust/mp3/OAF_love_disgust.mp3, "say the word love"
OAF_disgust/mp3/OAF_luck_disgust.mp3, "say the word luck"
OAF_disgust/mp3/OAF_make_disgust.mp3, "say the word make"
OAF_disgust/mp3/OAF_match_disgust.mp3, "say the word match"
OAF_disgust/mp3/OAF_merge_disgust.mp3, "say the word merge"
OAF_disgust/mp3/OAF_mess_disgust.mp3, "say the word mess"
OAF_disgust/mp3/OAF_met_disgust.mp3, "say the word met"
OAF_disgust/mp3/OAF_mill_disgust.mp3, "say the word mill"
OAF_disgust/mp3/OAF_mob_disgust.mp3, "say the word mob"
OAF_disgust/mp3/OAF_mode_disgust.mp3, "say the word mode"
OAF_disgust/mp3/OAF_mood_disgust.mp3, "say the word mood"
OAF_disgust/mp3/OAF_moon_disgust.mp3, "say the word moon"
OAF_disgust/mp3/OAF_mop_disgust.mp3, "say the word mop"
OAF_disgust/mp3/OAF_mouse_disgust.mp3, "say the word mouse"
OAF_disgust/mp3/OAF_nag_disgust.mp3, "say the word nag"
OAF_disgust/mp3/OAF_name_disgust.mp3, "say the word name"
OAF_disgust/mp3/OAF_near_disgust.mp3, "say the word near"
OAF_disgust/mp3/OAF_neat_disgust.mp3, "say the word neat"
OAF_disgust/mp3/OAF_nice_disgust.mp3, "say the word nice"
OAF_disgust/mp3/OAF_note_disgust.mp3, "say the word note"
OAF_disgust/mp3/OAF_numb_disgust.mp3, "say the word numb"
OAF_disgust/mp3/OAF_pad_disgust.mp3, "say the word pad"
OAF_disgust/mp3/OAF_page_disgust.mp3, "say the word page"
OAF_disgust/mp3/OAF_pain_disgust.mp3, "say the word pain"
OAF_disgust/mp3/OAF_pass_disgust.mp3, "say the word pass"
OAF_disgust/mp3/OAF_pearl_disgust.mp3, "say the word pearl"
OAF_disgust/mp3/OAF_peg_disgust.mp3, "say the word peg"
OAF_disgust/mp3/OAF_perch_disgust.mp3, "say the word perch"
OAF_disgust/mp3/OAF_phone_disgust.mp3, "say the word phone"
OAF_disgust/mp3/OAF_pick_disgust.mp3, "say the word pick"
OAF_disgust/mp3/OAF_pike_disgust.mp3, "say the word pike"
OAF_disgust/mp3/OAF_pole_disgust.mp3, "say the word pole"
OAF_disgust/mp3/OAF_pool_disgust.mp3, "say the word pool"
OAF_disgust/mp3/OAF_puff_disgust.mp3, "say the word puff"
OAF_disgust/mp3/OAF_rag_disgust.mp3, "say the word rag"
OAF_disgust/mp3/OAF_raid_disgust.mp3, "say the word raid"
OAF_disgust/mp3/OAF_rain_disgust.mp3, "say the word rain"
OAF_disgust/mp3/OAF_raise_disgust.mp3, "say the word raise"
OAF_disgust/mp3/OAF_rat_disgust.mp3, "say the word rat"
OAF_disgust/mp3/OAF_reach_disgust.mp3, "say the word reach"
OAF_disgust/mp3/OAF_read_disgust.mp3, "say the word read"
OAF_disgust/mp3/OAF_red_disgust.mp3, "say the word red"
OAF_disgust/mp3/OAF_ring_disgust.mp3, "say the word ring"
OAF_disgust/mp3/OAF_ripe_disgust.mp3, "say the word ripe"
OAF_disgust/mp3/OAF_road_disgust.mp3, "say the word road"
OAF_disgust/mp3/OAF_room_disgust.mp3, "say the word room"
OAF_disgust/mp3/OAF_rose_disgust.mp3, "say the word rose"
OAF_disgust/mp3/OAF_rot_disgust.mp3, "say the word rot"
OAF_disgust/mp3/OAF_rough_disgust.mp3, "say the word rough"
OAF_disgust/mp3/OAF_rush_disgust.mp3, "say the word rush"
OAF_disgust/mp3/OAF_said_disgust.mp3, "say the word said"
OAF_disgust/mp3/OAF_sail_disgust.mp3, "say the word sail"
OAF_disgust/mp3/OAF_search_disgust.mp3, "say the word search"
OAF_disgust/mp3/OAF_seize_disgust.mp3, "say the word seize"
OAF_disgust/mp3/OAF_sell_disgust.mp3, "say the word sell"
OAF_disgust/mp3/OAF_shack_disgust.mp3, "say the word shack"
OAF_disgust/mp3/OAF_shall_disgust.mp3, "say the word shall"
OAF_disgust/mp3/OAF_shawl_disgust.mp3, "say the word shawl"
OAF_disgust/mp3/OAF_sheep_disgust.mp3, "say the word sheep"
OAF_disgust/mp3/OAF_shirt_disgust.mp3, "say the word shirt"
OAF_disgust/mp3/OAF_should_disgust.mp3, "say the word should"
OAF_disgust/mp3/OAF_shout_disgust.mp3, "say the word shout"
OAF_disgust/mp3/OAF_size_disgust.mp3, "say the word size"
OAF_disgust/mp3/OAF_soap_disgust.mp3, "say the word soap"
OAF_disgust/mp3/OAF_soup_disgust.mp3, "say the word soup"
OAF_disgust/mp3/OAF_sour_disgust.mp3, "say the word sour"
OAF_disgust/mp3/OAF_south_disgust.mp3, "say the word south"
OAF_disgust/mp3/OAF_sub_disgust.mp3, "say the word sub"
OAF_disgust/mp3/OAF_such_disgust.mp3, "say the word such"
OAF_disgust/mp3/OAF_sure_disgust.mp3, "say the word sure"
OAF_disgust/mp3/OAF_take_disgust.mp3, "say the word take"
OAF_disgust/mp3/OAF_talk_disgust.mp3, "say the word talk"
OAF_disgust/mp3/OAF_tape_disgust.mp3, "say the word tape"
OAF_disgust/mp3/OAF_team_disgust.mp3, "say the word team"
OAF_disgust/mp3/OAF_tell_disgust.mp3, "say the word tell"
OAF_disgust/mp3/OAF_thin_disgust.mp3, "say the word thin"
OAF_disgust/mp3/OAF_third_disgust.mp3, "say the word third"
OAF_disgust/mp3/OAF_thought_disgust.mp3, "say the word thought"
OAF_disgust/mp3/OAF_thumb_disgust.mp3, "say the word thumb"
OAF_disgust/mp3/OAF_time_disgust.mp3, "say the word time"
OAF_disgust/mp3/OAF_tip_disgust.mp3, "say the word tip"
OAF_disgust/mp3/OAF_tire_disgust.mp3, "say the word tire"
OAF_disgust/mp3/OAF_ton_disgust.mp3, "say the word ton"
OAF_disgust/mp3/OAF_tool_disgust.mp3, "say the word tool"
OAF_disgust/mp3/OAF_tough_disgust.mp3, "say the word tough"
OAF_disgust/mp3/OAF_turn_disgust.mp3, "say the word turn"
OAF_disgust/mp3/OAF_vine_disgust.mp3, "say the word vine"
OAF_disgust/mp3/OAF_voice_disgust.mp3, "say the word voice"
OAF_disgust/mp3/OAF_void_disgust.mp3, "say the word void"
OAF_disgust/mp3/OAF_vote_disgust.mp3, "say the word vote"
OAF_disgust/mp3/OAF_wag_disgust.mp3, "say the word wag"
OAF_disgust/mp3/OAF_walk_disgust.mp3, "say the word walk"
OAF_disgust/mp3/OAF_wash_disgust.mp3, "say the word wash"
OAF_disgust/mp3/OAF_week_disgust.mp3, "say the word week"
OAF_disgust/mp3/OAF_wheat_disgust.mp3, "say the word wheat"
OAF_disgust/mp3/OAF_when_disgust.mp3, "say the word when"
OAF_disgust/mp3/OAF_which_disgust.mp3, "say the word which"
OAF_disgust/mp3/OAF_whip_disgust.mp3, "say the word whip"
OAF_disgust/mp3/OAF_white_disgust.mp3, "say the word white"
OAF_disgust/mp3/OAF_wife_disgust.mp3, "say the word wife"
OAF_disgust/mp3/OAF_wire_disgust.mp3, "say the word wire"
OAF_disgust/mp3/OAF_witch_disgust.mp3, "say the word witch"
OAF_disgust/mp3/OAF_yearn_disgust.mp3, "say the word yearn"
OAF_disgust/mp3/OAF_yes_disgust.mp3, "say the word yes"
OAF_disgust/mp3/OAF_young_disgust.mp3, "say the word young"
OAF_disgust/mp3/OAF_youth_disgust.mp3, "say the word youth"
OAF_Fear/mp3/OAF_back_fear.mp3, "say the word back"
OAF_Fear/mp3/OAF_bar_fear.mp3, "say the word bar"
OAF_Fear/mp3/OAF_base_fear.mp3, "say the word base"
OAF_Fear/mp3/OAF_bath_fear.mp3, "say the word bath"
OAF_Fear/mp3/OAF_bean_fear.mp3, "say the word bean"
OAF_Fear/mp3/OAF_beg_fear.mp3, "say the word beg"
OAF_Fear/mp3/OAF_bite_fear.mp3, "say the word bite"
OAF_Fear/mp3/OAF_boat_fear.mp3, "say the word boat"
OAF_Fear/mp3/OAF_bone_fear.mp3, "say the word bone"
OAF_Fear/mp3/OAF_book_fear.mp3, "say the word book"
OAF_Fear/mp3/OAF_bought_fear.mp3, "say the word bought"
OAF_Fear/mp3/OAF_burn_fear.mp3, "say the word burn"
OAF_Fear/mp3/OAF_cab_fear.mp3, "say the word cab"
OAF_Fear/mp3/OAF_calm_fear.mp3, "say the word calm"
OAF_Fear/mp3/OAF_came_fear.mp3, "say the word came"
OAF_Fear/mp3/OAF_cause_fear.mp3, "say the word cause"
